artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act II: Welche Wonne",14.0,0.9790000000000001,0.507,173840.0,0.18100000000000002,1.74e-06,D,0.222,-21.798000000000002,Major,0.363,135.861,0.537,Classical
Frédéric Chopin,"24 Préludes, Op.28: 13. In F Sharp Major",21.0,0.995,0.3379999999999999,167160.0,0.00703,0.945,F#,0.0953,-29.223000000000006,Major,0.0379,136.865,0.0769,Classical
Wolfgang Amadeus Mozart,"Die Zauberflöte (The Magic Flute, K. 620); Aria (No. 14), ""Queen of the Night"" (Der Hölle Rache Kocht)",25.0,0.9790000000000001,0.389,175800.0,0.16,0.161,F,0.195,-18.090999999999998,Major,0.0456,145.218,0.18600000000000003,Classical
Wolfgang Amadeus Mozart,"Mozart, Eine Kleine Nachtmusik K.V.525: Allegro",24.0,0.972,0.49200000000000005,364000.0,0.10800000000000001,0.9570000000000001,G,0.0989,-20.86,Major,0.0475,132.877,0.36200000000000004,Classical
Giuseppe Verdi,"Falstaff, Act II Pt. 1: È sogno? o realtà? (Live)",0.0,0.9520000000000001,0.313,386373.0,0.175,0.00235,C,0.649,-18.785999999999998,Minor,0.0586,140.001,0.141,Classical
Thomas Adès,"Arcadiana, Op. 12: 6. O Albion (Arr. Clements)",37.0,0.978,0.1639999999999999,167213.0,0.0352,0.9840000000000001,F,0.11900000000000001,-27.684,Major,0.0386,88.044,0.0351,Classical
,"Piano Concerto No. 1 in B-Flat Minor, Op. 23: I. Allegro non troppo e molto maestoso - Allegro con spirito",43.0,0.981,0.308,1322267.0,0.15,0.873,C#,0.251,-18.588,Major,0.0385,135.694,0.047,Classical
Ludwig van Beethoven,"String Quartet No. 1 in F Major, Op. 18: II. Adagio affettuoso ed appassionato",29.0,0.9079999999999999,0.21,519960.0,0.0413,0.3879999999999999,D,0.0878,-25.186999999999998,Minor,0.053,114.616,0.0445,Classical
Trans-Siberian Orchestra,Toccata - Carpimus Noctem,26.0,0.000401,0.195,241987.0,0.757,0.914,D,0.359,-6.197,Major,0.0474,98.052,0.18,Classical
George Gershwin,I Got Rhythm,45.0,0.985,0.775,183093.0,0.33,0.0,F,0.456,-10.234,Major,0.2,109.416,0.74,Classical
Samuel Barber,"Cello Concerto, Op. 22: II. Andante sostenuto",27.0,0.889,0.11800000000000001,,0.0338,0.792,A,0.0928,-28.578000000000007,Major,0.0464,89.508,0.035,Classical
Richard Strauss,"Capriccio, Op.85, TrV 279: Mondscheinmusik",36.0,0.9840000000000001,0.138,219250.0,0.14400000000000002,0.9359999999999999,A,0.0806,-17.179000000000002,Major,0.0407,100.391,0.0329,Classical
Nobuo Uematsu,"Cosmo Canyon (From ""Final Fantasy VII"")",37.0,0.187,0.299,233400.0,0.278,0.838,C,0.107,-12.537,Major,0.0381,114.148,0.1369999999999999,Classical
Johann Sebastian Bach,"Unaccompanied Cello Suite No. 6 in D Major, BWV 1012: I. Prélude",35.0,0.985,0.218,284960.0,0.0683,0.893,D,0.18,-23.168000000000006,Major,0.0805,49.934,0.5870000000000001,Classical
Ralph Vaughan Williams,Fantasia on a Theme by Thomas Tallis,36.0,0.7929999999999999,0.0994,973800.0,0.121,0.8270000000000001,G,0.335,-17.762999999999995,Major,0.0433,,0.0378,Classical
Johann Sebastian Bach,"Goldberg Variations, BWV 988: Variation 30 a 1 Clav. Quodlibet - Remastered",38.0,0.985,0.4029999999999999,90080.0,0.28600000000000003,0.763,G,0.138,-16.624000000000002,Major,0.045,138.847,0.8759999999999999,Classical
Arvo Pärt,Lamentate: Fragile e conciliante,35.0,0.9620000000000001,0.214,391787.0,0.0024,0.221,C#,0.065,-40.218,Major,0.044000000000000004,,0.0536,Classical
Ludwig van Beethoven,"Symphony No. 7 in A Major, Op. 92: IV. Allegro con brio",0.0,0.5760000000000001,0.243,456333.0,0.303,0.847,F,0.617,-15.388,Major,0.0491,71.633,0.134,Classical
Howard Shore,The Tower Of Cirith Ungol,35.0,0.696,0.0834,281413.0,0.187,0.925,D,0.138,-20.035999999999998,Minor,0.036000000000000004,69.195,0.0338,Classical
Arvo Pärt,Spiegel im Spiegel (1978),26.0,0.8490000000000001,0.19,581000.0,0.0226,4.47e-05,F,0.0617,-35.098,Major,0.0378,79.178,0.0333,Classical
Claude Debussy,"Debussy: Suite bergamasque, L. 82: III. Clair de lune",52.0,0.995,0.363,300053.0,0.00594,0.9079999999999999,C#,0.0665,-29.212,Major,0.0514,68.986,0.0645,Classical
Robert Schumann,"Symphony No. 2 in C Major, Op. 61: II. Scherzo. Allegro vivace (Live)",4.0,0.9490000000000001,0.303,411307.0,0.24100000000000002,0.768,G,0.158,-19.789,Major,0.0446,136.273,0.28,Classical
Rhapsody,Emerald Sword,52.0,0.00013700000000000002,0.373,261040.0,0.8759999999999999,0.0021100000000000003,C,0.384,-3.867,Minor,0.0396,89.98299999999999,0.285,Classical
Frédéric Chopin,"Nocturnes, Op. 15: No. 1 in F Major",31.0,0.9940000000000001,0.43700000000000006,,0.0461,0.8909999999999999,F,0.0628,-22.695,Major,0.0353,67.267,0.0753,Classical
Ludwig van Beethoven,"チェロ・ソナタ 第 1番 ヘ長調, 作品 5-1: 1. Adagio sostenuto - Allegro",31.0,0.982,0.3389999999999999,812413.0,0.12,0.9109999999999999,F,0.152,-23.623,Major,0.0413,73.667,0.204,Classical
Hector Berlioz,"Berlioz: Roméo et Juliette, Op. 17, H. 79, Pt. 3: La Reine Mab, ou la fée des songes",30.0,0.941,0.207,475600.0,0.0351,0.89,F,0.05,-35.287,Major,0.0463,104.176,0.0956,Classical
Felix Mendelssohn,"Symphony No. 4 in A Major, Op. 90 ""Italian"": Symphony No. 4 in A Major, Op. 90 ""Italian"": IV. Presto and Finale. Saltarello",37.0,0.9179999999999999,0.418,320243.0,0.14400000000000002,0.675,E,0.124,-21.776999999999997,Minor,0.0381,100.18299999999999,0.3,Classical
Avantasia,Draconian Love,43.0,0.0314,0.578,299253.0,0.815,0.0001139999999999,G,0.114,-6.4910000000000005,Major,0.0372,,0.529,Classical
Ludwig van Beethoven,"Piano Trio No. 5 in D Major, Op. 70 No. 1 ""Ghost"": III. Presto",0.0,0.951,0.29600000000000004,443200.0,0.255,0.0149,D,0.7140000000000001,-17.305,Major,0.0486,131.694,0.20600000000000002,Classical
Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act II: Ich gehe, doch rate ich dir",17.0,0.9690000000000001,0.363,215533.0,0.223,0.0,D#,0.6990000000000001,-22.5,Major,0.462,77.512,0.545,Classical
Lang Lang,Marilyn's Theme,29.0,0.991,0.56,108853.0,0.007670000000000001,0.915,F,0.0737,-24.558000000000003,Major,0.0538,66.384,0.20600000000000002,Classical
Michael Haydn,"Symphony No. 40 in F Major, P. 32: III. Rondeau: Vivace",33.0,0.975,0.5660000000000001,262427.0,0.168,0.784,F,0.125,-21.388,Major,0.0381,139.882,0.568,Classical
Ludwig van Beethoven,"Symphony No. 9, Op. 125 in D Minor -1895 Gustav Mahler Edition: II. Molto vivace",28.0,0.981,0.419,706815.0,0.295,0.816,C,0.0826,-19.828,Major,0.048,113.375,0.3379999999999999,Classical
Antonín Dvořák,"From the Bohemian Forest, Op. 68, B. 182: No. 5, Silent Woods",50.0,0.9620000000000001,0.0727,398827.0,0.0185,0.7759999999999999,C#,0.105,-31.899,Major,0.045,78.46,0.0348,Classical
John Philip Sousa,The Washington Post March,28.0,0.762,0.532,,0.2269999999999999,0.9470000000000001,C,0.165,-17.659000000000006,Major,0.0327,,0.253,Classical
Frédéric Chopin,"Nocturne in D-Flat Major, Op. 27, No. 2",35.0,0.992,0.345,353840.0,0.0236,0.902,C#,0.138,-27.979,Major,0.0505,,0.0557,Classical
Frédéric Chopin,"Nocturnes, Op. 37: No. 1 in G minor. Lento",34.0,0.996,0.369,416200.0,0.00928,0.91,D#,0.0833,-29.583000000000002,Major,0.0621,73.294,0.128,Classical
Narciso Yepes,Jeux interdits (Romance),25.0,0.9790000000000001,0.146,110991.0,0.0659,0.94,E,0.149,-31.136999999999997,Minor,0.0345,87.286,0.382,Classical
Ludwig van Beethoven,"Symphony No. 9 in D Minor, Op.125 'Choral': Ode to Joy",46.0,0.9159999999999999,0.19,374093.0,0.3279999999999999,0.6629999999999999,D,0.0824,-14.446,Major,0.0413,75.803,0.2189999999999999,Classical
Giuseppe Verdi,"Macbeth, Act III: Ora di morte e di vendetta (Live)",0.0,0.943,0.361,200493.0,0.42100000000000004,0.0,C#,0.873,-16.057000000000002,Major,0.39,90.735,0.212,Classical
Luigi Boccherini,"Flute Quintet in D Major, Op. 17 No. 1, G. 419: I. Allegro assai",0.0,0.991,0.287,291000.0,0.046,0.7829999999999999,D,0.0969999999999999,-22.118000000000002,Major,0.0451,153.151,0.3429999999999999,Classical
Howard Shore,Jacob Black,32.0,0.995,0.47,133253.0,0.013000000000000001,0.91,C,0.155,-28.023000000000003,Major,0.0468,83.65700000000001,0.1939999999999999,Classical
Ralph Vaughan Williams,"Three Preludes Founded on Welsh Hymn Tunes: 2. Rhosymedre (melody by J. D. Edwards, 1805-1885) (orch. Arnold Foster)",27.0,0.968,0.161,239293.0,0.10300000000000001,0.907,G,0.165,-22.631999999999998,Major,0.0437,109.11200000000001,0.0732,Classical
Claude Debussy,"L'Isle Joyeuse, L. 106",33.0,0.991,0.28300000000000003,336267.0,0.1009999999999999,0.92,E,0.0712,-22.836,Major,0.0373,104.334,0.0366,Classical
Giuseppe Verdi,"Verdi: Messa da Requiem: II. Sequence, 1. Dies irae (Chorus)",34.0,0.9179999999999999,0.271,138560.0,0.2189999999999999,0.0273,C,0.09300000000000001,-16.128,Minor,0.0295,81.141,0.16,Classical
Frédéric Chopin,No. 1 in F Minor (Andantino),42.0,0.9940000000000001,0.258,,0.0512,0.9129999999999999,C#,0.0896,-30.005,Major,0.0461,126.24799999999999,0.0668,Classical
Friedrich Gulda,Sonatine: II. Ballad,46.0,0.9940000000000001,0.292,429467.0,0.0371,0.912,D#,0.0951,-28.018,Major,0.0472,70.152,0.0558,Classical
Ludwig van Beethoven,"Piano Sonata No. 14 In C Sharp Minor, Op. 27, No. 2 -""Moonlight"": 3. Presto agitato",27.0,0.99,0.267,445160.0,0.10300000000000001,0.9440000000000001,C#,0.0958,-23.276,Minor,0.0431,,0.0723,Classical
György Ligeti,Musica ricercata No. 7 in B-Flat Major,32.0,0.988,0.21100000000000002,,0.0397,0.8290000000000001,D#,0.0918,-35.213,Major,0.0271,86.618,0.682,Classical
Antonín Dvořák,"Symphony No. 9 in E Minor, Op. 95, B. 178 ""From the New World"": IV. Allegro con fuoco (Live)",0.0,0.9440000000000001,0.256,720360.0,0.12300000000000001,0.802,E,0.65,-18.559,Minor,0.0402,,0.0819999999999999,Classical
Giacomo Puccini,"""Nessun dorma!""",62.0,0.961,0.171,180933.0,0.308,0.0054600000000000004,D,0.319,-12.383,Major,0.0456,171.798,0.0889,Classical
Ludwig van Beethoven,"6 Bagatelles, Op. 126: No. 4 in B Minor. Presto",0.0,0.985,0.423,256656.0,0.152,0.909,B,0.107,-23.561999999999998,Major,0.0451,137.806,0.192,Classical
Frédéric Chopin,"Nocturnes, Op. 48: No. 1 in C Minor (Lento)",29.0,0.99,0.3829999999999999,350174.0,0.12,0.87,F,0.11800000000000001,-18.038,Minor,0.0466,112.12700000000001,0.0535,Classical
Hans Pfitzner,"Symphony in C Major, Op. 46 (Live)",4.0,0.9109999999999999,0.155,923573.0,0.10400000000000001,0.3979999999999999,C,0.0597,-19.101,Major,0.0384,80.279,0.0643,Classical
Andrea Bocelli,Ven a Mi,50.0,0.64,0.3429999999999999,258812.0,0.151,0.0,F#,0.10800000000000001,-12.145999999999999,Major,0.0359,67.102,0.157,Classical
Franz Danzi,"Concertino for Clarinet & Bassoon in B-Flat Major, Op. 47: II. Andante moderato",30.0,0.986,0.14400000000000002,169000.0,0.0355,0.4029999999999999,D#,0.1939999999999999,-24.276,Major,0.0419,91.706,0.09,Classical
Guillaume Dufay,"Convertimini ad me / Audi, benigne Conditor",27.0,0.987,0.217,170840.0,0.0882,0.3879999999999999,C#,0.133,-26.375,Minor,0.0435,130.039,0.0572,Classical
Joe Hisaishi,GHIBLI MEDLEY,37.0,0.951,0.273,487667.0,0.128,0.9279999999999999,C,0.127,-17.724,Minor,0.0358,109.163,0.11800000000000001,Classical
Nobuo Uematsu,"Zephyr Memories –Legend of the Eternal Wind- (From ""Final Fantasy III"")",33.0,0.5489999999999999,0.136,,0.40700000000000003,0.8240000000000001,E,0.131,-11.009,Minor,0.0332,93.258,0.1169999999999999,Classical
Robert Schumann,7. Träumerei,40.0,0.992,0.41600000000000004,175440.0,0.00214,0.917,F,0.0636,-42.175,Major,0.0567,128.059,0.292,Classical
Pyotr Ilyich Tchaikovsky,"1812 Overture, Op. 49, TH 49",30.0,0.917,0.166,930987.0,0.2269999999999999,0.914,D#,0.115,-19.427,Major,0.0596,82.309,0.0903,Classical
Frédéric Chopin,"Fantasy-impromptu in C-Sharp Minor, Op. Posth. 66",36.0,0.992,0.20800000000000002,281000.0,0.0704,0.893,C#,0.0799,-24.305999999999997,Major,0.0364,70.327,0.0605,Classical
Gustav Holst,"The Planets, Op. 32: 1. Mars, the Bringer of War",43.0,0.6829999999999999,0.289,429600.0,0.326,0.872,C,0.122,-14.722000000000001,Major,0.0352,79.235,0.0723,Classical
DragonForce,Soldiers of the Wastelands,38.0,5.98e-05,0.177,587133.0,0.9590000000000001,0.00118,B,0.0656,-6.3,Minor,0.153,199.99200000000002,0.149,Classical
Wolfgang Amadeus Mozart,"Suite in C Major, K. 399: III. Courante",45.0,0.9940000000000001,0.319,190427.0,0.0185,0.867,A#,0.127,-34.741,Major,0.0427,63.397,0.377,Classical
Franz Liszt,Liebestraum (Love Dream),16.0,0.993,0.337,279413.0,0.14300000000000002,0.903,G#,0.1,-15.142000000000001,Major,0.0425,70.32600000000001,0.038,Classical
Antonín Dvořák,"Dvorak: 8 Humoresques, Op. 101, B. 187: No. 7 in G-Flat Major (Poco lento e grazioso)",35.0,0.995,0.293,184853.0,0.0318,0.853,B,0.1169999999999999,-25.271,Major,0.0399,69.928,0.1,Classical
Howard Shore,The Tomb Of The Stewards,35.0,0.8590000000000001,0.0666,238307.0,0.266,0.9420000000000001,C#,0.0759,-20.803,Major,0.0574,73.367,0.0342,Classical
Charles Ives,The Unanswered Question,37.0,0.755,0.0642,355573.0,0.0104,0.9690000000000001,C,0.2189999999999999,-31.363000000000003,Major,0.0381,68.345,0.0373,Classical
Paul Mealor,Locus Iste,23.0,0.9890000000000001,0.171,388080.0,0.0429,0.7190000000000001,D#,0.0957,-23.854,Major,0.0427,124.54899999999999,0.0372,Classical
Claude Debussy,"Debussy: Fantaisie for Piano and Orchestra, L. 72b: III Allegro molto (Second Version)",31.0,0.985,0.306,401707.0,0.136,0.909,A,0.0891,-19.344,Major,0.0344,98.21700000000001,0.0408,Classical
Gustav Mahler,"Songs from ""Des Knaben Wunderhorn"": 8. Rheinlegendchen",3.0,0.986,0.331,211253.0,0.135,0.0109,A,0.0666,-17.986,Major,0.0419,128.20600000000002,0.11900000000000001,Classical
Haken,The Good Doctor,46.0,0.0001189999999999,0.396,235973.0,0.8909999999999999,0.00499,E,0.172,-5.138,Minor,0.0772,200.011,0.381,Classical
Samuel Barber,"Concerto for Violin & Orchestra, Op.14 : 2. Andante",32.0,0.856,0.111,,0.0458,0.863,E,0.0811,-25.609,Major,0.0449,85.125,0.0338,Classical
Philip Glass,Etude No. 1,27.0,0.9940000000000001,0.261,,0.1989999999999999,0.8370000000000001,D,0.111,-20.211,Minor,0.0393,112.848,0.122,Classical
Franz Liszt,"Liebestraum No.3 In A-Flat, S.541 No.3: Liebestraum No.3 In A Flat, S.541 No.3 - Live",25.0,0.987,0.36700000000000005,,0.0565,0.907,G#,0.0933,-22.788,Major,0.0355,,0.0506,Classical
Ludwig van Beethoven,"String Quartet No. 13 in B-Flat Major, Op. 130: V. Cavatina, adagio molto espressivo",41.0,0.7759999999999999,0.0826,438667.0,0.0347,0.34600000000000003,D#,0.115,-30.389,Major,0.0504,173.56799999999998,0.0367,Classical
Georg Philipp Telemann,Flute Sonata in B minor / si mineur / h-moll: II. Allegro,29.0,0.924,0.502,132307.0,0.0759,0.00588,A#,0.175,-25.076,Minor,0.0379,107.557,0.743,Classical
Felix Mendelssohn,Ein Sommernachtstraum (A Midsummer's Night Dream): I. Ouvertüre,46.0,0.907,0.251,,0.0674,0.8220000000000001,E,0.0928,-22.581,Major,0.0446,133.929,0.0642,Classical
Frédéric Chopin,"Nocturne No. 20 in C-Sharp Minor, Op. posth (The Pianist)",38.0,0.988,0.31,274547.0,0.0141,0.9229999999999999,G#,0.0854,-27.879,Major,0.046,133.175,0.0625,Classical
Carl Ditters von Dittersdorf,"Symphony No. 1 in C Major, ""Die 4 Weltalter"" (the 4 Ages of the World): I. Larghetto",29.0,0.9840000000000001,0.215,255960.0,0.0688,0.518,C,0.1369999999999999,-20.354,Major,0.0453,87.014,0.0959,Classical
Gabriel Fauré,"8 Pièces brèves, Op. 84: No. 5, Improvisation in C-Sharp Minor",43.0,0.995,0.363,120493.0,0.0438,0.904,F#,0.10300000000000001,-26.46,Minor,0.0526,70.071,0.0469,Classical
Ottorino Respighi,Pines of Rome,28.0,0.787,0.10800000000000001,1275794.0,0.1169999999999999,0.821,B,0.9309999999999999,-20.346,Major,0.0395,82.274,0.0565,Classical
Camille Saint-Saëns,Le Carnaval des Animaux (The Carnival of Animals): I. Introduction and Royal March of the Lion,26.0,0.966,0.466,133933.0,0.165,0.9129999999999999,C,0.12300000000000001,-20.815,Major,0.0505,,0.152,Classical
Aaron Copland,Appalachian Spring: IV. Quite Fast,25.0,0.968,0.374,214293.0,0.27,0.934,E,0.242,-15.228,Major,0.039,126.54299999999999,0.259,Classical
Michael Haydn,Trumpet Concerto No.2 in C - Cadenza: Hardenberger: 2. Allegro molto,26.0,0.9590000000000001,0.445,254987.0,0.272,0.87,C,0.0726,-15.68,Major,0.0489,157.666,0.6920000000000001,Classical
Peter Schmalfuss,Arabesque I: Andantino con Moto,21.0,0.992,0.3939999999999999,375227.0,0.0354,0.878,C#,0.0726,-22.956999999999997,Major,0.0488,127.53299999999999,0.0398,Classical
Terry Riley,G-Song,47.0,0.963,0.308,586173.0,0.217,0.858,G,0.3339999999999999,-21.248,Minor,0.0429,108.887,0.4429999999999999,Classical
Wolfgang Amadeus Mozart,"Sonata for Piano and Violin in B flat, K.378: 1. Allegro moderato",22.0,0.9890000000000001,0.434,,0.132,0.6829999999999999,A#,0.0977,-19.147000000000002,Major,0.0454,,0.551,Classical
Yngwie Malmsteen,Trilogy Suite Op: 5,38.0,0.0018800000000000002,0.275,437000.0,0.7440000000000001,0.846,C#,0.33,-15.099,Major,0.0921,,0.172,Classical
Erik Satie,Gnossienne No. 4: 4ieme Gnossienne. Lent,33.0,0.993,0.185,175827.0,0.00785,0.8270000000000001,A,0.0753,-28.045,Minor,0.0435,75.67,0.0365,Classical
Antonín Dvořák,"Silent Woods, Op.68/5 - version for Cello and Piano: Silent Woods",26.0,0.977,0.166,303800.0,0.0286,0.9309999999999999,F#,0.10300000000000001,-28.399,Major,0.0389,91.62,0.0517,Classical
Antonio Vivaldi,"The Four Seasons - Spring in E Major, RV. 269: II. Largo",34.0,0.946,0.17300000000000001,152400.0,0.049,0.187,C#,0.1669999999999999,-24.76,Minor,0.055,91.191,0.172,Classical
,Three Olympians: I. Apollo,33.0,0.509,0.294,294600.0,0.244,0.912,D,0.0978,-17.235,Major,0.0383,117.54700000000001,0.063,Classical
Richard Strauss,"Also sprach Zarathustra, Op. 30, TrV 176: I. Einleitung (Live)",5.0,0.7120000000000001,0.244,106400.0,0.159,0.5329999999999999,C,0.114,-14.939,Major,0.0313,77.457,0.0679,Classical
Heitor Villa-Lobos,String Quartet No. 5: I. Poco Andantino - Un poco vivo - Tempo Primo - Lento - Allegro vivace - Vivo - Presto,29.0,0.9740000000000001,0.375,357133.0,0.0906,0.36700000000000005,G,0.0904,-18.977,Major,0.0449,134.8,0.20800000000000002,Classical
Ludwig van Beethoven,"Piano Concerto No.3 In C Minor, Op.37: 2. Largo - Live",28.0,0.985,0.198,707667.0,0.0235,0.9109999999999999,E,0.113,-28.664,Major,0.0445,87.545,0.0381,Classical
Ludwig van Beethoven,"Piano Trio No. 7 in B-Flat Major, Op. 97 ""Archduke"": II. Scherzo. Allegro",0.0,0.981,0.3429999999999999,467107.0,0.0662,0.49,A#,0.106,-22.500999999999998,Major,0.0372,,0.275,Classical
Sergei Rachmaninoff,"Piano Concerto No.3 In D Minor, Op.30: 2. Intermezzo (Adagio) - Live",30.0,0.9890000000000001,0.175,660520.0,0.134,0.9009999999999999,G#,0.151,-20.315,Major,0.0362,73.237,0.0363,Classical
Gustav Mahler,Symphony No.5 In C Sharp Minor: 1. Trauermarsch (In gemessenem Schritt. Streng. Wie ein Kondukt) [Symphony No.5 in C sharp minor / Part 1],34.0,0.9440000000000001,0.165,774000.0,0.0934,0.8909999999999999,C#,0.07,-20.455,Minor,0.0392,96.083,0.0685,Classical
Ludwig van Beethoven,"Symphony No. 5 in C Minor, Op. 67: 3. Allegro",32.0,0.935,0.2789999999999999,,0.0837,0.521,C#,0.25,-20.421,Major,0.0442,81.506,0.1969999999999999,Classical
Alfred Schnittke,Symphony No. 9: Presto,23.0,0.9229999999999999,0.2739999999999999,511973.0,0.11800000000000001,0.762,C,0.0766,-24.523000000000003,Major,0.0417,130.00799999999998,0.0504,Classical
Anton Bruckner,"Symphony No. 8: IV. Finale. Feierlich, nicht schnell (Solemn, not fast)",23.0,0.92,0.106,1317383.0,0.0858,0.932,C#,0.684,-19.021,Major,0.0421,78.116,0.0378,Classical
Wolfgang Amadeus Mozart,"Symphony No.29 In A, K.201: 1. Allegro moderato - Live",32.0,0.9259999999999999,0.327,630467.0,0.109,0.72,A,0.133,-18.625999999999998,Major,0.0478,152.25,0.461,Classical
Johann Sebastian Bach,"The Well-Tempered Clavier Book II: The Well-Tempered Clavier Book II: Prelude I in C Major, BWV 870",35.0,0.895,0.267,167627.0,0.34,0.00221,B,0.237,-15.397,Major,0.0488,104.35600000000001,0.721,Classical
Ludwig van Beethoven,"Fidelio, Op. 72, Act I: Wenn ich diese Tür nicht (Live)",0.0,0.644,0.415,64760.0,0.0197,0.0,C#,0.1969999999999999,-34.225,Major,0.10800000000000001,163.219,0.126,Classical
Wojciech Kilar,"Moving to the Ghetto Oct. 31, 1940",33.0,0.9079999999999999,0.153,105560.0,0.00209,0.7979999999999999,A,0.0965,-41.3,Minor,0.0428,100.571,0.369,Classical
George Frideric Handel,"Rinaldo, HWV 7a, Act I (Ed. G. Sechi): Vengo, mio vago amor [Live]",11.0,0.98,0.491,180053.0,0.154,2.35e-05,F#,0.7390000000000001,-19.269000000000002,Major,0.322,106.854,0.402,Classical
Johann Sebastian Bach,"Partita in C Minor, BWV 997 : Preludio",31.0,0.992,0.374,184893.0,0.308,0.93,D,0.154,-16.546,Minor,0.0302,81.718,0.182,Classical
,"Rinaldo, HWV 7a, Act II (Ed. G. Sechi): Signor, strano ardimento [Live]",6.0,0.96,0.633,44373.0,0.126,0.0,F#,0.465,-19.937,Minor,0.501,,0.595,Classical
,菅野よう子: 花は咲く,30.0,0.981,0.17600000000000002,,0.0381,0.131,F,0.0796,-26.355999999999998,Major,0.045,90.82799999999999,0.113,Classical
Kronos Quartet,Placeless,18.0,0.986,0.302,194707.0,0.121,5.97e-06,E,0.0955,-15.163,Minor,0.0451,76.274,0.0798,Classical
Pyotr Ilyich Tchaikovsky,"Ouverture solennelle ""1812,"" Op.49",32.0,0.816,0.278,,0.261,0.78,D#,0.105,-14.408,Major,0.0599,147.03799999999998,0.128,Classical
